text,id,like_counts
东北上世纪有无数矿产资源，石油储备，森林木材，加上地广人稀，粮食自给自足，高度工业化，全国人均受教育水平最高。如果不是当长子，现在东北生活水平应该对标北欧高福利国家。怎么沦落到现在连电都发不起的地步了呢？？？？,4685850229080166,21
回复卡兔兔兔兔哎哈哈哈哈哈哈哈哈哈哈哈哈都懂都懂问题不大,4686012087277520,0
回复辉耀为你的勇气点个赞,4685996245915556,0
回复卡兔兔兔兔哎在北京买房多好,4685995071767732,0
回复猫不是喵堪比鹤岗,4685990088673459,0
回复猫不是喵有经常出去旅游，几乎每年都和朋友自己出去玩儿一次，去过昆明，去西双版纳啥的玩过贵州始终没去有机会想去玩玩,4685977740642902,0
回复猫不是喵大学同学重庆人说90年代10万多点儿能在重庆买个差不多的了,4685977383079258,0
回复卡兔兔兔兔哎天呐，当时你们家要是拿着钱来贵阳或者昆明买房多舒服,4685976675551612,0
回复带劲儿曾啊哈哈哈哈哈我回复就想用回旋这个词，还怕大家看不懂，你这直接用上了,4685975047899674,0
回复猫不是喵我家90年代就10多万存款，现在后悔了，当时应该直接去南方大城市买，省的现在在东北受气了不如南方。,4685974405909088,0
回复足球明星陈奕迅说实话现在可能也不差，我在东北四五线城市，我们高中是众多省重点之一几乎每个市一两个省重点，一年十七个清北学生，而且是自己考，地方小没保送那种东西。,4685973961049878,0
回复向禄临马福财到家房价跌了这是？,4685970648337636,0
回复御船千鹤我家太平区的，咱俩年纪应该差不多，也是大学时我家楼上有一户人家卖房卖了十万，然后前两年隔壁单元一户人家卖房卖了六万六,4685949230909096,0
回复卡兔兔兔兔哎工资和五年前没什么差别其他的倒是飞涨,4685946962316488,0
回复卡兔兔兔兔哎我家阜新的，14年我上大学的时候有人相中我家房子，给10万我妈没卖，因为我毕业没回家19年的时候房子还是卖了，卖了3万5。整个城市还没有我小时候好了,4685935117861178,1
虽然没关系，但就是让人不舒服啊。你家里漆黑一片，热饭吃不上，马路上车堵的乱七八糟，连医院都停电。好不容易来电，你打开手机看看，这是咋了呀？然后热搜上满是欢呼雀跃，灯火通明的场面。你也会想，为啥他们有电啊,4685742216840477,433
完全可以联系成一件事的，南方在限电的情况下，为了一个资本家，用了不少电。。然而东北却无人问津热搜也上不去,4685738672656192,250
哦一边灯火通明一边伸手不见五指几天了事情昨天一个新闻都没有？还不能让别人联系上了？,4685741974622631,202
没有关系，就是我们饭都吃不上了看家里其他人山珍海味吃一碗倒一碗，心里阴暗，不爽而已,4685744335230573,163
因为这事宣传语是祖国永远是你强大的后盾，这个你让大家都以为是自己,4685738103014396,98
没有直接联系但是两件事天差地别的对比让人寒心懂吗,4685752703913827,94
我家人手机没电都失联了，她在那灯火通明？我们不生活在同一个国家同一片土地上？,4685763923413373,77
微博的操作把俩事变成一个了，孟昨天热搜刷屏，限电这事几天了，热搜一直上不去，然后媒体又发了华为大厦彻夜为孟亮灯的事，然后东北红绿灯都没有，俩事就成一个事了。,4685735841759931,79
百姓关乎生存的大事不报道新闻资源全去报道孟晚舟？人民不是主体？,4685751444574497,36
额，今天广东已经发布了各种节约限电倡议书了，全国都缺电，全国都是受影响的，而且，我是真感觉工业供电都限制有一段时间了，这种各种景观灯灯火通明的有什么用,4685744113978607,23
带节奏感觉是,4685738296215402,12
大家伙只是寒心罢了，天天嚷嚷着大局天天嚷嚷着强盛，事实上民生呢？冰冻三尺非一日之寒，积怨已深，当然有点事就要爆发一下咯,4685788396126874,22
东北人看着对比，心里不是滋味，说几句怨言，你不理解就算了，当什么教育家？,4685775851225677,16
很难不支持总有些扯来扯去,4685738483909132,12
同一个国家就是一件事。,4685777608903913,14
嗨，真可惜，昨天停电没看到新闻联播，给我讲讲咋回事儿？,4685798035162424,2
楼上说虽然没关系但是我不舒服，这是看不得别人好。换到别的事情上，人家高中，你落榜，你就讽刺。人家升职加薪，你原地不动，你阴阳怪气。人家家庭幸福，你孤单一人，你酸。限电影响生活，怨地方怨中央，怨不到别的省，别的人,4685808315139960,2
朱门酒肉臭，路有冻死骨,4685805601691681,6
散了吧已经死翘翘按照国家电网要求，将执行东北电管局和吉林省能源局有关有序用电的精神，不定期不定时无计划无通知停电限电，此种情况将持续到2022年3月份，停电停水变为常态00514760097502查看图片,4685797226190186,5
不患寡而患不均的道理，同在中国，一个是伸手不见五指，一个是彻夜绚丽的灯火，谁能平衡,4685818449363536,4
理解不了两件事的关系的人，只能说人的苦痛并不相通！,4685813588430924,4
有些人大概不会换位思考的,4685844910703797,2
这层给我上去,4685780091670886,0
港真的，两者有没有关系且不提，至于她咋回的国，背后达成了哪些不可告人的协议，还有这件事能否称之为外交成功，都值得深思,4685776644213993,1
交换人质了没,4686040973446460,0
昨天就有恨国党出来跳脚了刚好东北又限电他们自然要带一把节奏啊,4685796240524455,0
回复安度因國王和拉希奧殿下我们国家只有一个阶级就是无产阶级我们国家的有钱人不等于资产阶级没文化还爱来抬杠,4686383220003344,1
你一个无产阶级不为同阶级的同胞心疼反而替那锦衣玉食的大资产阶级小姐心疼，八成是昏了头了。,4686188427872954,0
回复我会冬眠啊人本来深圳的电也不是东北供的吧本来也是东北自己用电要超标了才限制的民用电不去骂政府来这里阴阳孟晚舟,4685995809707449,3
回复我会冬眠啊没说错？,4685995520034050,2
回复6只羊羊说错了吗？,4685985000195056,1
回复蒙德城鸽子杀手深圳也限电啊，只不过限的是公用电且有提前通知。酸别人有点还不如去骂那些一刀切的人,4685979849853662,3
回复我会冬眠啊那你上条评论她在那灯火通明不是在阴阳怪气孟晚舟吗,4685967074788713,1
回复6只羊羊没怪孟晚舟，怪国家呢下面有问题，得给上级投诉,4685963630219134,0
回复我会冬眠啊要怪去怪东北啊关人孟晚舟什么事,4685959004948054,2
回复我是这个水务公司貌似有问题，这个通知现在好像也删了。。。,4685891652288663,0
回复云下的北云嗯不用，但是一个国家之内差距这么大是为什么，用电贫富差距,4685845377057155,1
回复蒙德城鸽子杀手不舒服就去找太医,4685840607086290,0
回复一米八199111看了好几个你的评论了，你一直在引战，我怀疑你有什么不可告人的秘密,4685827936354364,0
回复我会冬眠啊一个在东北，一个在深圳，东北停电，深圳这边正常活动有什么问题么,4685818885573361,0
回复牗疒婳不对呀，难道你们不高兴就要阴阳怪气孟？难道深圳用电，能影响到东北？,4685818520408308,2
回复元狩之戮但东北停电跟孟有什么关系？难道深圳那边用电能影响到东北？,4685818184339441,0
回复我是那你找地方政府啊，跟深圳这边有什么关系？,4685817966498377,0
回复泡敷敷他们不是说停电和孟有关系，不是这个意思。你再理解理解。,4685815315959472,0
回复银河狙击手我不是东北人，也觉得不妥！,4685814272100879,0
回复94说实话，所谓灯光秀平时一直有，昨天只是把字换了，没多耗一度电。而且控电这个之前都有轮流控电了没必要把两者牵强地联系起来，看了只觉得是气昏了头,4685811671632897,0
回复云下的北云其他地方倒霉那是天灾控制不了的，东北停电那是人为的，性质能一样吗,4685811359945351,0
回复一米八199111你有病吧真是,4685810416752894,7
回复羊孜然人至少应该有同理心,4685808085241063,2
回复94南方半年前就限电了吧但是我这边没没停过电只能说你们那边地府政府不作为一刀切。。。,4685805270075675,1
回复怒吸剑老师听说停电我也有点生气政府是干什么吃的今天可以让东北没电明天是不是可以让福建停水？看见孟晚舟回来我还是挺高兴的孟晚舟本人如何我不关心我看见的是她背后日益强大的祖国反正在我眼里就是两件事,4685799461488721,1
回复我是这样肯定不行看得我这个福建人都气,4685798869828928,0
回复蒙德城鸽子杀手我说了这是政府失职你们骂政府一点毛病没有骂的好和孟真没关系,4685795300215629,3
回复一米八199111你会说话吗,4685792671173562,0
回复94那你得问东北的领导，为啥南方可以东北不可以,4685789968991698,1
回复94深圳的灯光秀每天都有好伐,4685779710247809,0
回复94啥呀，深圳广州上海这些地儿每晚都是这样好吧，每天都有灯光秀，没必要扯到孟身上,4685779522293418,6
回复一米八199111你这素质也真是挺低下的，一杆子打死所有人你就说你过分不？,4685778732979507,0
回复小胡爱吃皮蛋儿说好听点而已,4685776082438069,0
回复蒙德城鸽子杀手朱门酒肉臭，路有冻死骨，完美诠释,4685775432847530,0
